Volatility 3 Framework 2.28.0

PID	PPID	COMM	KEY	VALUE
695	1	ModemManager	INVOCATION_ID	6280cce18f734e3691675e7ee25fc00d
695	1	ModemManager	JOURNAL_STREAM	8:17156
695	1	ModemManager	SYSTEMD_EXEC_PID	695
697	1	unattended-upgr	LANG	en_US.UTF-8
697	1	unattended-upgr	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
697	1	unattended-upgr	INVOCATION_ID	1cb8b415f60241998bf4f80526ff236d
697	1	unattended-upgr	JOURNAL_STREAM	8:17189
697	1	unattended-upgr	SYSTEMD_EXEC_PID	697
856	1	systemd-timedat	LANG	en_US.UTF-8
856	1	systemd-timedat	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
856	1	systemd-timedat	NOTIFY_SOCKET	/run/systemd/notify
856	1	systemd-timedat	WATCHDOG_PID	856
856	1	systemd-timedat	WATCHDOG_USEC	180000000
856	1	systemd-timedat	INVOCATION_ID	b341fff5b002487f832eb0198f26cf81
856	1	systemd-timedat	JOURNAL_STREAM	8:23086
856	1	systemd-timedat	SYSTEMD_EXEC_PID	856
