Volatility 3 Framework 2.28.0

PID	Process	Start	End	Flags	PgOff	Major	Minor	Inode	File Path	File output
1	systemd	0x7fbaf321c000	0x7fbaf321e000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf321e000	0x7fbaf32d0000	r--	0x0	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fbaf32d0000	0x7fbaf352f000	r-x	0xb2000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fbaf352f000	0x7fbaf3601000	r--	0x311000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fbaf3601000	0x7fbaf365c000	r--	0x3e2000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fbaf365c000	0x7fbaf365f000	rw-	0x43d000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fbaf365f000	0x7fbaf3662000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3662000	0x7fbaf3664000	r--	0x0	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fbaf3664000	0x7fbaf367d000	r-x	0x2000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fbaf367d000	0x7fbaf367f000	r--	0x1b000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fbaf367f000	0x7fbaf3680000	---	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fbaf3680000	0x7fbaf3681000	r--	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fbaf3681000	0x7fbaf3682000	rw-	0x1e000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fbaf3682000	0x7fbaf3684000	r--	0x0	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fbaf3684000	0x7fbaf3688000	r-x	0x2000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fbaf3688000	0x7fbaf368a000	r--	0x6000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fbaf368a000	0x7fbaf368b000	r--	0x7000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fbaf368b000	0x7fbaf368c000	rw-	0x8000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fbaf368c000	0x7fbaf369b000	r--	0x0	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fbaf369b000	0x7fbaf3781000	r-x	0xf000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fbaf3781000	0x7fbaf37bf000	r--	0xf5000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fbaf37bf000	0x7fbaf37c0000	---	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fbaf37c0000	0x7fbaf37c3000	r--	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fbaf37c3000	0x7fbaf37c9000	rw-	0x136000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fbaf37c9000	0x7fbaf37ca000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf37ca000	0x7fbaf37cc000	r--	0x0	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fbaf37cc000	0x7fbaf37e0000	r-x	0x2000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fbaf37e0000	0x7fbaf37f9000	r--	0x16000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fbaf37f9000	0x7fbaf37fa000	---	0x2f000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fbaf37fa000	0x7fbaf37fb000	r--	0x2f000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fbaf37fb000	0x7fbaf37fc000	rw-	0x30000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fbaf37fc000	0x7fbaf3804000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3804000	0x7fbaf3807000	r--	0x0	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fbaf3807000	0x7fbaf380b000	r-x	0x3000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fbaf380b000	0x7fbaf380d000	r--	0x7000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fbaf380d000	0x7fbaf380e000	r--	0x8000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fbaf380e000	0x7fbaf380f000	rw-	0x9000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fbaf380f000	0x7fbaf3811000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3811000	0x7fbaf3818000	r--	0x0	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fbaf3818000	0x7fbaf3838000	r-x	0x7000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fbaf3838000	0x7fbaf3841000	r--	0x27000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fbaf3841000	0x7fbaf3842000	---	0x30000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fbaf3842000	0x7fbaf3847000	r--	0x30000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fbaf3847000	0x7fbaf3848000	rw-	0x35000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fbaf3848000	0x7fbaf384a000	r--	0x0	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fbaf384a000	0x7fbaf384e000	r-x	0x2000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fbaf384e000	0x7fbaf384f000	r--	0x6000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fbaf384f000	0x7fbaf3850000	---	0x7000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fbaf3850000	0x7fbaf3851000	r--	0x7000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fbaf3851000	0x7fbaf3852000	rw-	0x8000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fbaf3852000	0x7fbaf387a000	r--	0x0	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fbaf387a000	0x7fbaf3a0f000	r-x	0x28000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fbaf3a0f000	0x7fbaf3a67000	r--	0x1bd000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fbaf3a67000	0x7fbaf3a68000	---	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fbaf3a68000	0x7fbaf3a6c000	r--	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fbaf3a6c000	0x7fbaf3a6e000	rw-	0x219000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fbaf3a6e000	0x7fbaf3a7b000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3a7b000	0x7fbaf3a7e000	r--	0x0	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fbaf3a7e000	0x7fbaf3a87000	r-x	0x3000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fbaf3a87000	0x7fbaf3a8e000	r--	0xc000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fbaf3a8e000	0x7fbaf3a8f000	r--	0x12000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fbaf3a8f000	0x7fbaf3a90000	rw-	0x13000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fbaf3a90000	0x7fbaf3a94000	r--	0x0	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fbaf3a94000	0x7fbaf3aa5000	r-x	0x4000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fbaf3aa5000	0x7fbaf3aaa000	r--	0x15000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fbaf3aaa000	0x7fbaf3aab000	r--	0x19000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fbaf3aab000	0x7fbaf3aac000	rw-	0x1a000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fbaf3aac000	0x7fbaf3aaf000	r--	0x0	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fbaf3aaf000	0x7fbaf3ab7000	r-x	0x3000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fbaf3ab7000	0x7fbaf3acc000	r--	0xb000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fbaf3acc000	0x7fbaf3acd000	r--	0x1f000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fbaf3acd000	0x7fbaf3ace000	rw-	0x20000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fbaf3ace000	0x7fbaf3adc000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3adc000	0x7fbaf3adf000	r--	0x0	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fbaf3adf000	0x7fbaf3ae8000	r-x	0x3000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fbaf3ae8000	0x7fbaf3aec000	r--	0xc000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fbaf3aec000	0x7fbaf3aed000	r--	0xf000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fbaf3aed000	0x7fbaf3aee000	rw-	0x10000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fbaf3aee000	0x7fbaf3af6000	r--	0x0	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fbaf3af6000	0x7fbaf3b22000	r-x	0x8000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fbaf3b22000	0x7fbaf3b2f000	r--	0x34000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fbaf3b2f000	0x7fbaf3b30000	---	0x41000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fbaf3b30000	0x7fbaf3b31000	r--	0x41000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fbaf3b31000	0x7fbaf3b32000	rw-	0x42000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fbaf3b32000	0x7fbaf3b38000	r--	0x0	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fbaf3b38000	0x7fbaf3b52000	r-x	0x6000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fbaf3b52000	0x7fbaf3b59000	r--	0x20000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fbaf3b59000	0x7fbaf3b5a000	---	0x27000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fbaf3b5a000	0x7fbaf3b5b000	r--	0x27000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fbaf3b5b000	0x7fbaf3b5c000	rw-	0x28000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fbaf3b5c000	0x7fbaf3b5e000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3b5e000	0x7fbaf3b60000	r--	0x0	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fbaf3b60000	0x7fbaf3b6e000	r-x	0x2000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fbaf3b6e000	0x7fbaf3b7b000	r--	0x10000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fbaf3b7b000	0x7fbaf3b7c000	---	0x1d000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fbaf3b7c000	0x7fbaf3b7d000	r--	0x1d000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fbaf3b7d000	0x7fbaf3b7e000	rw-	0x1e000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fbaf3b84000	0x7fbaf3bd5000	r--	0x0	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fbaf3bd5000	0x7fbaf3d7e000	r-x	0x51000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fbaf3d7e000	0x7fbaf3e26000	r--	0x1fa000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fbaf3e26000	0x7fbaf3e39000	r--	0x2a1000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fbaf3e39000	0x7fbaf3e3a000	rw-	0x2b4000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fbaf3e3a000	0x7fbaf3e3e000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fbaf3e3e000	0x7fbaf3e40000	r--	0x0	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fbaf3e40000	0x7fbaf3e6a000	r-x	0x2000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fbaf3e6a000	0x7fbaf3e75000	r--	0x2c000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fbaf3e76000	0x7fbaf3e78000	r--	0x37000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fbaf3e78000	0x7fbaf3e7a000	rw-	0x39000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7ffe97a2f000	0x7ffe97b32000	rw-	0x0	0	0	0	[stack]	Disabled
1	systemd	0x7ffe97b8d000	0x7ffe97b91000	r--	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7ffe97b91000	0x7ffe97b93000	r-x	0x0	0	0	0	[vdso]	Disabled
410	systemd-journal	0x55c466d97000	0x55c466d9e000	r--	0x0	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
410	systemd-journal	0x55c466d9e000	0x55c466db5000	r-x	0x7000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
410	systemd-journal	0x55c466db5000	0x55c466dbd000	r--	0x1e000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
410	systemd-journal	0x55c466dbd000	0x55c466dbf000	r--	0x25000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
410	systemd-journal	0x55c466dbf000	0x55c466dc0000	rw-	0x27000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
410	systemd-journal	0x55c47a6aa000	0x55c47a6f2000	rw-	0x0	0	0	0	[heap]	Disabled
410	systemd-journal	0x7f918f321000	0x7f918fb21000	rw-	0x0	252	2	1067555	/var/log/journal/a575075947144dc9b211398e9873474a/user-1000.journal	Disabled
410	systemd-journal	0x7f918fb21000	0x7f918fb22000	---	0x0	0	0	0	Anonymous Mapping	Disabled
410	systemd-journal	0x7f918fb22000	0x7f9190322000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
410	systemd-journal	0x7f9190322000	0x7f9190b22000	rw-	0x403000	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
410	systemd-journal	0x7f9190b22000	0x7f91911c1000	rw-	0x961000	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
410	systemd-journal	0x7f9191436000	0x7f9191c36000	rw-	0x0	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
410	systemd-journal	0x7f9191e8b000	0x7f9191ed1000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
410	systemd-journal	0x7f9191ed1000	0x7f9191ed3000	r--	0x0	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
410	systemd-journal	0x7f9191ed3000	0x7f9191ed6000	r-x	0x2000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
410	systemd-journal	0x7f9191ed6000	0x7f9191ed7000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
410	systemd-journal	0x7f9191ed7000	0x7f9191ed8000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
410	systemd-journal	0x7f9191ed8000	0x7f9191ed9000	rw-	0x6000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
410	systemd-journal	0x7f9191ed9000	0x7f9191edc000	r--	0x0	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
410	systemd-journal	0x7f9191edc000	0x7f9191ee4000	r-x	0x3000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
410	systemd-journal	0x7f9191ee4000	0x7f9191ef9000	r--	0xb000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
410	systemd-journal	0x7f9191ef9000	0x7f9191efa000	r--	0x1f000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
410	systemd-journal	0x7f9191efa000	0x7f9191efb000	rw-	0x20000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
410	systemd-journal	0x7f9191efb000	0x7f9191f07000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
410	systemd-journal	0x7f9191f07000	0x7f9191f0b000	r--	0x0	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
410	systemd-journal	0x7f9191f0b000	0x7f9191f21000	r-x	0x4000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
410	systemd-journal	0x7f9191f21000	0x7f9191f2b000	r--	0x1a000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
410	systemd-journal	0x7f9191f2b000	0x7f9191f2c000	r--	0x23000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
410	systemd-journal	0x7f9191f2c000	0x7f9191f2d000	rw-	0x24000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
