Volatility 3 Framework 2.28.0

PID	PPID	COMM	KEY	VALUE
699	1	ModemManager	INVOCATION_ID	137eb26d1cc441b6bbd7a3f03bb4b13d
699	1	ModemManager	JOURNAL_STREAM	8:22747
699	1	ModemManager	SYSTEMD_EXEC_PID	699
701	1	unattended-upgr	LANG	en_US.UTF-8
701	1	unattended-upgr	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
701	1	unattended-upgr	INVOCATION_ID	b91884d6643c43f495e374d3740979ec
701	1	unattended-upgr	JOURNAL_STREAM	8:21161
701	1	unattended-upgr	SYSTEMD_EXEC_PID	701
951	1	systemd	LANG	en_US.UTF-8
951	1	systemd	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
951	1	systemd	NOTIFY_SOCKET	/run/systemd/notify
951	1	systemd	HOME	/home/labuser
951	1	systemd	LOGNAME	labuser
951	1	systemd	USER	labuser
951	1	systemd	SHELL	/bin/bash
951	1	systemd	INVOCATION_ID	d8206590c4054bce977305ba9ba0f75b
951	1	systemd	JOURNAL_STREAM	8:21467
951	1	systemd	SYSTEMD_EXEC_PID	951
951	1	systemd	XDG_RUNTIME_DIR	/run/user/1000
952	951	(sd-pam)	HOME	/
952	951	(sd-pam)	init	/sbin/init
952	951	(sd-pam)	NETWORK_SKIP_ENSLAVED	
952	951	(sd-pam)	TERM	linux
952	951	(sd-pam)	BOOT_IMAGE	/boot/vmlinuz-5.15.0-164-generic
952	951	(sd-pam)	drop_caps	
952	951	(sd-pam)	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
952	951	(sd-pam)	PWD	/
952	951	(sd-pam)	rootmnt	/root
1069	1067	sh	LANG	C
1069	1067	sh	USER	labuser
1069	1067	sh	HOME	/home/labuser
1069	1067	sh	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/system/bin:/system/sbin:/system/xbin
