Volatility 3 Framework 2.28.0

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
1	1	systemd	36	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
1	1	systemd	37	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
1	1	systemd	38	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
1	1	systemd	43	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
1	1	systemd	47	socket:[20735]	0:8	20735	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	48	socket:[20748]	0:8	20748	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	61	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
1	1	systemd	71	socket:[19214]	0:8	19214	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	82	socket:[20660]	0:8	20660	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	85	socket:[19195]	0:8	19195	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	86	socket:[20674]	0:8	20674	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	87	socket:[19197]	0:8	19197	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	90	socket:[19199]	0:8	19199	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	93	socket:[20677]	0:8	20677	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	95	socket:[20692]	0:8	20692	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	100	/dev/rfkill	0:5	3	CHR	crw-rw-r--	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
1	1	systemd	101	pipe:[20671]	0:13	20671	FIFO	prw-------	2026-02-19 04:59:02.364000 UTC	2026-02-19 04:59:02.364000 UTC	2026-02-19 04:59:02.372000 UTC	0
1	1	systemd	102	/run/dmeventd-server	0:26	421	FIFO	prw-------	2026-02-19 04:59:02.204000 UTC	2026-02-19 04:59:02.204000 UTC	2026-02-19 04:59:02.204000 UTC	0
1	1	systemd	103	/run/dmeventd-client	0:26	422	FIFO	prw-------	2026-02-19 04:59:02.204000 UTC	2026-02-19 04:59:02.204000 UTC	2026-02-19 04:59:02.204000 UTC	0
1	1	systemd	104	socket:[20686]	0:8	20686	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	105	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	106	socket:[19192]	0:8	19192	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	107	socket:[20695]	0:8	20695	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	108	socket:[19201]	0:8	19201	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	109	socket:[20685]	0:8	20685	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	111	socket:[23026]	0:8	23026	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	112	socket:[21434]	0:8	21434	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	113	socket:[21402]	0:8	21402	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	114	socket:[21358]	0:8	21358	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	115	socket:[21319]	0:8	21319	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	116	socket:[21307]	0:8	21307	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	117	socket:[21298]	0:8	21298	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	118	socket:[21287]	0:8	21287	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	119	socket:[21283]	0:8	21283	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	120	socket:[21266]	0:8	21266	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	121	socket:[21256]	0:8	21256	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	122	socket:[21186]	0:8	21186	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	123	socket:[21136]	0:8	21136	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	124	socket:[18804]	0:8	18804	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	125	socket:[18734]	0:8	18734	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	126	socket:[18724]	0:8	18724	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	129	socket:[19193]	0:8	19193	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	130	socket:[20693]	0:8	20693	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	131	/run/initctl	0:26	428	FIFO	prw-------	2026-02-19 04:59:02.208000 UTC	2026-02-19 04:59:02.208000 UTC	2026-02-19 04:59:02.208000 UTC	0
1	1	systemd	132	socket:[20679]	0:8	20679	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	133	socket:[20688]	0:8	20688	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	134	socket:[20690]	0:8	20690	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	135	/run/cloud-init/share/hook-hotplug-cmd	0:26	1066	FIFO	prw-------	2026-02-19 04:59:04.360000 UTC	2026-02-19 04:59:04.360000 UTC	2026-02-19 04:59:04.360000 UTC	0
1	1	systemd	136	socket:[19190]	0:8	19190	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
409	409	systemd-journal	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
409	409	systemd-journal	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
409	409	systemd-journal	3	socket:[20688]	0:8	20688	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	4	socket:[20690]	0:8	20690	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	5	socket:[20686]	0:8	20686	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	6	socket:[20685]	0:8	20685	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	7	/dev/kmsg	0:5	11	CHR	crw-r--r--	2026-02-19 04:59:02.648000 UTC	2026-02-19 04:59:02.648000 UTC	2026-02-19 04:59:02.648000 UTC	0
409	409	systemd-journal	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
409	409	systemd-journal	9	/dev/kmsg	0:5	11	CHR	crw-r--r--	2026-02-19 04:59:02.648000 UTC	2026-02-19 04:59:02.648000 UTC	2026-02-19 04:59:02.648000 UTC	0
409	409	systemd-journal	10	socket:[14550]	0:8	14550	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	11	/proc/sys/kernel/hostname	0:24	14551	REG	-rw-r--r--	2026-02-19 04:59:02.236000 UTC	2026-02-19 04:59:02.236000 UTC	2026-02-19 04:59:02.236000 UTC	0
409	409	systemd-journal	12	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
409	409	systemd-journal	13	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
409	409	systemd-journal	14	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
409	409	systemd-journal	15	socket:[14552]	0:8	14552	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	16	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
409	409	systemd-journal	17	socket:[21136]	0:8	21136	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	18	socket:[18734]	0:8	18734	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	19	socket:[18724]	0:8	18724	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	20	socket:[21434]	0:8	21434	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	21	socket:[21186]	0:8	21186	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	22	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	252:2	1067428	REG	-rw-r-----	2026-02-19 05:00:11.360000 UTC	2026-02-19 05:00:11.360000 UTC	2026-02-19 04:59:05.284000 UTC	16777216
409	409	systemd-journal	23	socket:[18804]	0:8	18804	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	24	socket:[21256]	0:8	21256	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	25	socket:[21266]	0:8	21266	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	26	socket:[23026]	0:8	23026	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	27	socket:[21283]	0:8	21283	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	28	socket:[21287]	0:8	21287	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	29	/var/log/journal/a575075947144dc9b211398e9873474a/user-1000.journal	252:2	1067555	REG	-rw-r-----	2026-02-19 05:00:11.360000 UTC	2026-02-19 05:00:11.360000 UTC	2026-02-19 04:59:05.284000 UTC	8388608
409	409	systemd-journal	30	socket:[21298]	0:8	21298	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	31	socket:[21307]	0:8	21307	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	32	socket:[21358]	0:8	21358	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	33	socket:[21402]	0:8	21402	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	34	socket:[21319]	0:8	21319	SOCK	srwxrwxrwx	-	-	-	0
447	447	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	447	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	447	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	447	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	447	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	447	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	447	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	447	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	447	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	447	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	451	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	451	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	451	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	451	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	451	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	451	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	451	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	451	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	451	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	451	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	452	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	452	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	452	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	452	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	452	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	452	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	452	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	452	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	452	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	452	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	453	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	453	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	453	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	453	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	453	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	453	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	453	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	453	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	453	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	453	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	454	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	454	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	454	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	454	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	454	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	454	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	454	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	454	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	454	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	454	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	455	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	455	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	455	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	455	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	455	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	455	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	455	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	455	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	455	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	455	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	456	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	2026-02-19 04:59:02.652000 UTC	0
447	456	multipathd	1	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	456	multipathd	2	socket:[14624]	0:8	14624	SOCK	srwxrwxrwx	-	-	-	0
447	456	multipathd	3	socket:[20676]	0:8	20676	SOCK	srwxrwxrwx	-	-	-	0
447	456	multipathd	4	/run/multipathd.pid	0:26	494	REG	-rw-r--r--	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	2026-02-19 04:59:02.324000 UTC	3
447	456	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	456	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	2026-02-19 04:59:02.660000 UTC	0
447	456	multipathd	7	socket:[20807]	0:8	20807	SOCK	srwxrwxrwx	-	-	-	0
447	456	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
447	456	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	2026-02-19 04:58:59.909885 UTC	0
