Volatility 3 Framework 2.28.0

PID	Process	Start	End	Flags	PgOff	Major	Minor	Inode	File Path	File output
1	systemd	0x7ff3c749b000	0x7ff3c74a4000	r--	0x27000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7ff3c74a4000	0x7ff3c74a5000	---	0x30000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7ff3c74a5000	0x7ff3c74aa000	r--	0x30000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7ff3c74aa000	0x7ff3c74ab000	rw-	0x35000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7ff3c74ab000	0x7ff3c74ad000	r--	0x0	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7ff3c74ad000	0x7ff3c74b1000	r-x	0x2000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7ff3c74b1000	0x7ff3c74b2000	r--	0x6000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7ff3c74b2000	0x7ff3c74b3000	---	0x7000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7ff3c74b3000	0x7ff3c74b4000	r--	0x7000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7ff3c74b4000	0x7ff3c74b5000	rw-	0x8000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7ff3c74b5000	0x7ff3c74dd000	r--	0x0	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7ff3c74dd000	0x7ff3c7672000	r-x	0x28000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7ff3c7672000	0x7ff3c76ca000	r--	0x1bd000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7ff3c76ca000	0x7ff3c76cb000	---	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7ff3c76cb000	0x7ff3c76cf000	r--	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7ff3c76cf000	0x7ff3c76d1000	rw-	0x219000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7ff3c76d1000	0x7ff3c76de000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7ff3c76de000	0x7ff3c76e1000	r--	0x0	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7ff3c76e1000	0x7ff3c76ea000	r-x	0x3000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7ff3c76ea000	0x7ff3c76f1000	r--	0xc000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7ff3c76f1000	0x7ff3c76f2000	r--	0x12000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7ff3c76f2000	0x7ff3c76f3000	rw-	0x13000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7ff3c76f3000	0x7ff3c76f7000	r--	0x0	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7ff3c76f7000	0x7ff3c7708000	r-x	0x4000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7ff3c7708000	0x7ff3c770d000	r--	0x15000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7ff3c770d000	0x7ff3c770e000	r--	0x19000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7ff3c770e000	0x7ff3c770f000	rw-	0x1a000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7ff3c770f000	0x7ff3c7712000	r--	0x0	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7ff3c7712000	0x7ff3c771a000	r-x	0x3000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7ff3c771a000	0x7ff3c772f000	r--	0xb000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7ff3c772f000	0x7ff3c7730000	r--	0x1f000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7ff3c7730000	0x7ff3c7731000	rw-	0x20000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7ff3c7731000	0x7ff3c773f000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7ff3c773f000	0x7ff3c7742000	r--	0x0	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7ff3c7742000	0x7ff3c774b000	r-x	0x3000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7ff3c774b000	0x7ff3c774f000	r--	0xc000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7ff3c774f000	0x7ff3c7750000	r--	0xf000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7ff3c7750000	0x7ff3c7751000	rw-	0x10000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7ff3c7751000	0x7ff3c7759000	r--	0x0	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7ff3c7759000	0x7ff3c7785000	r-x	0x8000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7ff3c7785000	0x7ff3c7792000	r--	0x34000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7ff3c7792000	0x7ff3c7793000	---	0x41000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7ff3c7793000	0x7ff3c7794000	r--	0x41000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7ff3c7794000	0x7ff3c7795000	rw-	0x42000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7ff3c7795000	0x7ff3c779b000	r--	0x0	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7ff3c779b000	0x7ff3c77b5000	r-x	0x6000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7ff3c77b5000	0x7ff3c77bc000	r--	0x20000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7ff3c77bc000	0x7ff3c77bd000	---	0x27000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7ff3c77bd000	0x7ff3c77be000	r--	0x27000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7ff3c77be000	0x7ff3c77bf000	rw-	0x28000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7ff3c77bf000	0x7ff3c77c1000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7ff3c77c1000	0x7ff3c77c3000	r--	0x0	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7ff3c77c3000	0x7ff3c77d1000	r-x	0x2000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7ff3c77d1000	0x7ff3c77de000	r--	0x10000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7ff3c77de000	0x7ff3c77df000	---	0x1d000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7ff3c77df000	0x7ff3c77e0000	r--	0x1d000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7ff3c77e0000	0x7ff3c77e1000	rw-	0x1e000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7ff3c77e7000	0x7ff3c7838000	r--	0x0	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7ff3c7838000	0x7ff3c79e1000	r-x	0x51000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7ff3c79e1000	0x7ff3c7a89000	r--	0x1fa000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7ff3c7a89000	0x7ff3c7a9c000	r--	0x2a1000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7ff3c7a9c000	0x7ff3c7a9d000	rw-	0x2b4000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7ff3c7a9d000	0x7ff3c7aa1000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7ff3c7aa1000	0x7ff3c7aa3000	r--	0x0	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7ff3c7aa3000	0x7ff3c7acd000	r-x	0x2000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7ff3c7acd000	0x7ff3c7ad8000	r--	0x2c000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7ff3c7ad9000	0x7ff3c7adb000	r--	0x37000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7ff3c7adb000	0x7ff3c7add000	rw-	0x39000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7ffe0436d000	0x7ffe0446f000	rw-	0x0	0	0	0	[stack]	Disabled
1	systemd	0x7ffe0453f000	0x7ffe04543000	r--	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7ffe04543000	0x7ffe04545000	r-x	0x0	0	0	0	[vdso]	Disabled
409	systemd-journal	0x5603b5b7d000	0x5603b5b84000	r--	0x0	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5603b5b84000	0x5603b5b9b000	r-x	0x7000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5603b5b9b000	0x5603b5ba3000	r--	0x1e000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5603b5ba3000	0x5603b5ba5000	r--	0x25000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5603b5ba5000	0x5603b5ba6000	rw-	0x27000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5603dce49000	0x5603dceb2000	rw-	0x0	0	0	0	[heap]	Disabled
409	systemd-journal	0x7f8570338000	0x7f8570b38000	rw-	0x0	252	2	1067555	/var/log/journal/a575075947144dc9b211398e9873474a/user-1000.journal	Disabled
409	systemd-journal	0x7f8570b38000	0x7f8570b39000	---	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f8570b39000	0x7f8571339000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f8571339000	0x7f8571b39000	rw-	0x403000	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
409	systemd-journal	0x7f8571b39000	0x7f85721d8000	rw-	0x961000	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
409	systemd-journal	0x7f857244d000	0x7f8572c4d000	rw-	0x0	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
409	systemd-journal	0x7f8572ea2000	0x7f8572ee8000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f8572ee8000	0x7f8572eea000	r--	0x0	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f8572eea000	0x7f8572eed000	r-x	0x2000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f8572eed000	0x7f8572eee000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f8572eee000	0x7f8572eef000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f8572eef000	0x7f8572ef0000	rw-	0x6000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f8572ef0000	0x7f8572ef3000	r--	0x0	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f8572ef3000	0x7f8572efb000	r-x	0x3000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f8572efb000	0x7f8572f10000	r--	0xb000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f8572f10000	0x7f8572f11000	r--	0x1f000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f8572f11000	0x7f8572f12000	rw-	0x20000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f8572f12000	0x7f8572f1e000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f8572f1e000	0x7f8572f22000	r--	0x0	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f8572f22000	0x7f8572f38000	r-x	0x4000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f8572f38000	0x7f8572f42000	r--	0x1a000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f8572f42000	0x7f8572f43000	r--	0x23000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f8572f43000	0x7f8572f44000	rw-	0x24000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
