Volatility 3 Framework 2.28.0

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
409	409	systemd-journal	6	socket:[19616]	0:8	19616	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	7	/dev/kmsg	0:5	11	CHR	crw-r--r--	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
409	409	systemd-journal	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
409	409	systemd-journal	9	/dev/kmsg	0:5	11	CHR	crw-r--r--	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
409	409	systemd-journal	10	socket:[15586]	0:8	15586	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	11	/proc/sys/kernel/hostname	0:24	15587	REG	-rw-r--r--	2026-02-19 04:39:50.180000 UTC	2026-02-19 04:39:50.180000 UTC	2026-02-19 04:39:50.180000 UTC	0
409	409	systemd-journal	12	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
409	409	systemd-journal	13	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
409	409	systemd-journal	14	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
409	409	systemd-journal	15	socket:[15588]	0:8	15588	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	16	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
409	409	systemd-journal	17	socket:[21811]	0:8	21811	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	18	socket:[15678]	0:8	15678	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	19	socket:[15654]	0:8	15654	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	20	socket:[16254]	0:8	16254	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	21	socket:[21834]	0:8	21834	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	22	socket:[15813]	0:8	15813	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	23	socket:[16050]	0:8	16050	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	24	socket:[16064]	0:8	16064	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	25	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	252:2	1067428	REG	-rw-r-----	2026-02-19 04:42:09.276000 UTC	2026-02-19 04:42:09.276000 UTC	2026-02-19 04:39:53.140000 UTC	16777216
409	409	systemd-journal	26	socket:[16134]	0:8	16134	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	27	socket:[16100]	0:8	16100	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	28	socket:[16099]	0:8	16099	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	29	socket:[20316]	0:8	20316	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	30	/var/log/journal/a575075947144dc9b211398e9873474a/user-1000.journal	252:2	1067555	REG	-rw-r-----	2026-02-19 04:42:09.276000 UTC	2026-02-19 04:42:09.276000 UTC	2026-02-19 04:39:53.140000 UTC	8388608
409	409	systemd-journal	31	socket:[16127]	0:8	16127	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	32	socket:[16276]	0:8	16276	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	33	socket:[16129]	0:8	16129	SOCK	srwxrwxrwx	-	-	-	0
409	409	systemd-journal	35	socket:[16241]	0:8	16241	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	446	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	446	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	446	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	446	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	446	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	450	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	450	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	450	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	450	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	450	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	450	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	450	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	450	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	450	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	450	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	451	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	451	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	451	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	451	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	451	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	451	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	452	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	452	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	452	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	452	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	452	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	452	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	453	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	453	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	453	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	453	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	453	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	453	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	454	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	454	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	454	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	454	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	454	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	454	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	455	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	455	multipathd	1	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	2	socket:[19357]	0:8	19357	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	3	socket:[19606]	0:8	19606	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	4	/run/multipathd.pid	0:26	492	REG	-rw-r--r--	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	2026-02-19 04:39:50.252000 UTC	3
446	455	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	455	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	2026-02-19 04:39:50.524000 UTC	0
446	455	multipathd	7	socket:[19710]	0:8	19710	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
446	455	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	2026-02-19 04:39:48.235556 UTC	0
