Volatility 3 Framework 2.28.0

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
1	1	systemd	124	socket:[15150]	0:8	15150	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	125	socket:[15097]	0:8	15097	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	126	socket:[15047]	0:8	15047	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	127	socket:[20463]	0:8	20463	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	128	socket:[20425]	0:8	20425	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	129	socket:[20415]	0:8	20415	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	132	pipe:[20270]	0:13	20270	FIFO	prw-------	2026-02-18 02:34:10.500000 UTC	2026-02-18 02:34:10.500000 UTC	2026-02-18 02:34:10.500000 UTC	0
1	1	systemd	135	/dev/rfkill	0:5	3	CHR	crw-rw-r--	2026-02-18 02:34:10.816000 UTC	2026-02-18 02:34:10.816000 UTC	2026-02-18 02:34:10.816000 UTC	0
1	1	systemd	136	socket:[20273]	0:8	20273	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	137	socket:[20276]	0:8	20276	SOCK	srwxrwxrwx	-	-	-	0
1	1	systemd	138	socket:[20655]	0:8	20655	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
408	408	systemd-journal	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
408	408	systemd-journal	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
408	408	systemd-journal	3	socket:[14140]	0:8	14140	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	4	socket:[14142]	0:8	14142	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	5	socket:[14138]	0:8	14138	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	6	socket:[14137]	0:8	14137	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	7	/dev/kmsg	0:5	11	CHR	crw-r--r--	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
408	408	systemd-journal	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
408	408	systemd-journal	9	/dev/kmsg	0:5	11	CHR	crw-r--r--	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
408	408	systemd-journal	10	socket:[14599]	0:8	14599	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	11	/proc/sys/kernel/hostname	0:24	14600	REG	-rw-r--r--	2026-02-18 02:34:10.360000 UTC	2026-02-18 02:34:10.360000 UTC	2026-02-18 02:34:10.360000 UTC	0
408	408	systemd-journal	12	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
408	408	systemd-journal	13	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
408	408	systemd-journal	14	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
408	408	systemd-journal	15	socket:[14601]	0:8	14601	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	16	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
408	408	systemd-journal	17	socket:[20425]	0:8	20425	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	18	socket:[20415]	0:8	20415	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	19	socket:[15047]	0:8	15047	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	20	socket:[22708]	0:8	22708	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	21	socket:[15097]	0:8	15097	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	22	socket:[20463]	0:8	20463	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	23	socket:[15150]	0:8	15150	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	24	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	252:2	1067428	REG	-rw-r-----	2026-02-18 02:41:35.076000 UTC	2026-02-18 02:41:35.076000 UTC	2026-02-18 02:34:13.508000 UTC	16777216
408	408	systemd-journal	25	socket:[15155]	0:8	15155	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	26	socket:[336998]	0:8	336998	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	27	socket:[15193]	0:8	15193	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	28	socket:[15194]	0:8	15194	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	29	/var/log/journal/a575075947144dc9b211398e9873474a/user-1000.journal	252:2	1067555	REG	-rw-r-----	2026-02-18 02:41:35.324000 UTC	2026-02-18 02:41:35.324000 UTC	2026-02-18 02:34:13.504000 UTC	8388608
408	408	systemd-journal	30	socket:[15221]	0:8	15221	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	31	socket:[23317]	0:8	23317	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	33	socket:[20687]	0:8	20687	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	34	socket:[20699]	0:8	20699	SOCK	srwxrwxrwx	-	-	-	0
408	408	systemd-journal	37	socket:[20719]	0:8	20719	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	446	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	446	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	446	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	446	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	446	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	446	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	451	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	451	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	451	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	451	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	451	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	451	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	451	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	452	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	452	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	452	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	452	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	452	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	452	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	452	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	453	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	453	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	453	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	453	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	453	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	453	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	453	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	454	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	454	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	454	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	454	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	454	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	454	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	454	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	455	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	455	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	455	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	455	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	455	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	455	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	455	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	456	multipathd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	456	multipathd	1	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	456	multipathd	2	socket:[20343]	0:8	20343	SOCK	srwxrwxrwx	-	-	-	0
446	456	multipathd	3	socket:[20275]	0:8	20275	SOCK	srwxrwxrwx	-	-	-	0
446	456	multipathd	4	/run/multipathd.pid	0:26	497	REG	-rw-r--r--	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	2026-02-18 02:34:10.464000 UTC	3
446	456	multipathd	5	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	456	multipathd	6	/dev/mapper/control	0:5	149	CHR	crw-------	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	2026-02-18 02:34:10.812000 UTC	0
446	456	multipathd	7	socket:[14716]	0:8	14716	SOCK	srwxrwxrwx	-	-	-	0
446	456	multipathd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
446	456	multipathd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	2026-02-18 02:34:07.451568 UTC	0
