Volatility 3 Framework 2.28.0

PID	PPID	COMM	KEY	VALUE
1076	1	rsyslogd	LANG	en_US.UTF-8
1076	1	rsyslogd	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
1076	1	rsyslogd	NOTIFY_SOCKET	/run/systemd/notify
1076	1	rsyslogd	LISTEN_PID	1076
1076	1	rsyslogd	LISTEN_FDS	1
1076	1	rsyslogd	LISTEN_FDNAMES	syslog.socket
1076	1	rsyslogd	INVOCATION_ID	e840201ee92d452ca3f9b9e0bff660c9
1076	1	rsyslogd	SYSTEMD_EXEC_PID	1076
1087	1080	sh	LANG	en_US.UTF-8
1087	1080	sh	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
1087	1080	sh	NOTIFY_SOCKET	/run/systemd/notify
1087	1080	sh	INVOCATION_ID	c37ac89668a845149f6e10a592a716b3
1087	1080	sh	JOURNAL_STREAM	8:24131
1087	1080	sh	RUNTIME_DIRECTORY	/run/sshd
1087	1080	sh	SYSTEMD_EXEC_PID	1080
1087	1080	sh	SSHD_OPTS	
1092	1	___cryptominer.	NOTIFY_SOCKET	/run/systemd/notify
1092	1	___cryptominer.	SYSTEMD_EXEC_PID	1080
1092	1	___cryptominer.	JOURNAL_STREAM	8:24131
1092	1	___cryptominer.	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
1092	1	___cryptominer.	INVOCATION_ID	c37ac89668a845149f6e10a592a716b3
1092	1	___cryptominer.	LANG	en_US.UTF-8
1092	1	___cryptominer.	SSHD_OPTS	
1092	1	___cryptominer.	PWD	/
1092	1	___cryptominer.	RUNTIME_DIRECTORY	/run/sshd
635048	1	systemd	LANG	en_US.UTF-8
635048	1	systemd	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
635048	1	systemd	NOTIFY_SOCKET	/run/systemd/notify
635048	1	systemd	HOME	/home/labuser
635048	1	systemd	LOGNAME	labuser
635048	1	systemd	USER	labuser
635048	1	systemd	SHELL	/bin/bash
635048	1	systemd	INVOCATION_ID	6ab4d95c9f814f7eb3ab6ff804802987
635048	1	systemd	JOURNAL_STREAM	8:336991
635048	1	systemd	SYSTEMD_EXEC_PID	635048
635048	1	systemd	XDG_RUNTIME_DIR	/run/user/1000
635061	635048	(sd-pam)	HOME	/
635061	635048	(sd-pam)	init	/sbin/init
635061	635048	(sd-pam)	NETWORK_SKIP_ENSLAVED	
635061	635048	(sd-pam)	TERM	linux
635061	635048	(sd-pam)	BOOT_IMAGE	/boot/vmlinuz-5.15.0-164-generic
635061	635048	(sd-pam)	drop_caps	
635061	635048	(sd-pam)	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin
635061	635048	(sd-pam)	PWD	/
635061	635048	(sd-pam)	rootmnt	/root
636080	635977	bash	LC_TIME	it_IT.UTF-8
636080	635977	bash	LC_MONETARY	it_IT.UTF-8
636080	635977	bash	LC_ADDRESS	it_IT.UTF-8
636080	635977	bash	LANG	en_US.UTF-8
636080	635977	bash	LC_TELEPHONE	it_IT.UTF-8
636080	635977	bash	LC_NAME	it_IT.UTF-8
636080	635977	bash	LC_MEASUREMENT	it_IT.UTF-8
636080	635977	bash	LC_IDENTIFICATION	it_IT.UTF-8
636080	635977	bash	LC_NUMERIC	it_IT.UTF-8
636080	635977	bash	LC_PAPER	it_IT.UTF-8
636080	635977	bash	USER	labuser
636080	635977	bash	LOGNAME	labuser
636080	635977	bash	HOME	/home/labuser
636080	635977	bash	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
636080	635977	bash	SHELL	/bin/bash
636080	635977	bash	TERM	xterm-256color
636080	635977	bash	XDG_SESSION_ID	5
636080	635977	bash	XDG_RUNTIME_DIR	/run/user/1000
636080	635977	bash	DBUS_SESSION_BUS_ADDRESS	unix:path=/run/user/1000/bus
636080	635977	bash	XDG_SESSION_TYPE	tty
636080	635977	bash	XDG_SESSION_CLASS	user
636080	635977	bash	MOTD_SHOWN	pam
636080	635977	bash	SSH_CLIENT	192.168.100.1 53658 22
636080	635977	bash	SSH_CONNECTION	192.168.100.1 53658 192.168.100.206 22
636080	635977	bash	SSH_TTY	/dev/pts/0
659726	636080	bash	SHELL	/bin/bash
659726	636080	bash	LC_ADDRESS	C.UTF-8
659726	636080	bash	LC_NAME	C.UTF-8
659726	636080	bash	LC_MONETARY	C.UTF-8
659726	636080	bash	PWD	/home/labuser
659726	636080	bash	LOGNAME	labuser
659726	636080	bash	XDG_SESSION_TYPE	tty
659726	636080	bash	MOTD_SHOWN	pam
659726	636080	bash	HOME	/home/labuser
659726	636080	bash	LC_PAPER	C.UTF-8
659726	636080	bash	LANG	C.UTF-8
659726	636080	bash	LS_COLORS	rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:
659726	636080	bash	SSH_CONNECTION	192.168.100.1 53658 192.168.100.206 22
659726	636080	bash	LESSCLOSE	/usr/bin/lesspipe %s %s
659726	636080	bash	XDG_SESSION_CLASS	user
659726	636080	bash	TERM	xterm-256color
659726	636080	bash	LC_IDENTIFICATION	C.UTF-8
659726	636080	bash	LESSOPEN	| /usr/bin/lesspipe %s
659726	636080	bash	USER	labuser
659726	636080	bash	SHLVL	1
659726	636080	bash	LC_TELEPHONE	C.UTF-8
659726	636080	bash	LC_MEASUREMENT	C.UTF-8
659726	636080	bash	XDG_SESSION_ID	5
659726	636080	bash	XDG_RUNTIME_DIR	/run/user/1000
659726	636080	bash	SSH_CLIENT	192.168.100.1 53658 22
659726	636080	bash	LC_TIME	C.UTF-8
659726	636080	bash	XDG_DATA_DIRS	/usr/local/share:/usr/share:/var/lib/snapd/desktop
659726	636080	bash	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin
659726	636080	bash	DBUS_SESSION_BUS_ADDRESS	unix:path=/run/user/1000/bus
659726	636080	bash	SSH_TTY	/dev/pts/0
659726	636080	bash	LC_NUMERIC	C.UTF-8
659726	636080	bash	_	/usr/bin/sudo
833866	1092	md5sum	PWD	/
833866	1092	md5sum	SYSTEMD_EXEC_PID	1080
833866	1092	md5sum	LANG	en_US.UTF-8
833866	1092	md5sum	INVOCATION_ID	c37ac89668a845149f6e10a592a716b3
833866	1092	md5sum	RUNTIME_DIRECTORY	/run/sshd
833866	1092	md5sum	SSHD_OPTS	
833866	1092	md5sum	NOTIFY_SOCKET	/run/systemd/notify
833866	1092	md5sum	SHLVL	0
833866	1092	md5sum	JOURNAL_STREAM	8:24131
833866	1092	md5sum	PATH	/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin
833866	1092	md5sum	_	/usr/bin/md5sum
