Volatility 3 Framework 2.28.0

PID	Process	Start	End	Flags	PgOff	Major	Minor	Inode	File Path	File output
1	systemd	0x7fb2514f8000	0x7fb2514f9000	r--	0x23000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
1	systemd	0x7fb2514f9000	0x7fb2514fa000	rw-	0x24000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
1	systemd	0x7fb2514fa000	0x7fb2514fc000	r--	0x0	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
1	systemd	0x7fb2514fc000	0x7fb2514ff000	r-x	0x2000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
1	systemd	0x7fb2514ff000	0x7fb251500000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
1	systemd	0x7fb251500000	0x7fb251501000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
1	systemd	0x7fb251501000	0x7fb251502000	rw-	0x6000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
1	systemd	0x7fb251502000	0x7fb251504000	r--	0x0	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
1	systemd	0x7fb251504000	0x7fb25156f000	r-x	0x2000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
1	systemd	0x7fb25156f000	0x7fb251597000	r--	0x6d000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
1	systemd	0x7fb251597000	0x7fb251598000	r--	0x94000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
1	systemd	0x7fb251598000	0x7fb251599000	rw-	0x95000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
1	systemd	0x7fb251599000	0x7fb25159c000	r--	0x0	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
1	systemd	0x7fb25159c000	0x7fb2515b7000	r-x	0x3000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
1	systemd	0x7fb2515b7000	0x7fb2515c2000	r--	0x1e000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
1	systemd	0x7fb2515c2000	0x7fb2515c3000	r--	0x28000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
1	systemd	0x7fb2515c3000	0x7fb2515c4000	rw-	0x29000	252	2	924364	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5	Disabled
1	systemd	0x7fb2515c4000	0x7fb2515ce000	r--	0x0	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
1	systemd	0x7fb2515ce000	0x7fb251680000	r-x	0xa000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
1	systemd	0x7fb251680000	0x7fb251691000	r--	0xbc000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
1	systemd	0x7fb251691000	0x7fb251692000	r--	0xcc000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
1	systemd	0x7fb251692000	0x7fb251693000	rw-	0xcd000	252	2	924514	/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8	Disabled
1	systemd	0x7fb251693000	0x7fb251695000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251695000	0x7fb251747000	r--	0x0	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fb251747000	0x7fb2519a6000	r-x	0xb2000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fb2519a6000	0x7fb251a78000	r--	0x311000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fb251a78000	0x7fb251ad3000	r--	0x3e2000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fb251ad3000	0x7fb251ad6000	rw-	0x43d000	252	2	918316	/usr/lib/x86_64-linux-gnu/libcrypto.so.3	Disabled
1	systemd	0x7fb251ad6000	0x7fb251ad9000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251ad9000	0x7fb251adb000	r--	0x0	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fb251adb000	0x7fb251af4000	r-x	0x2000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fb251af4000	0x7fb251af6000	r--	0x1b000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fb251af6000	0x7fb251af7000	---	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fb251af7000	0x7fb251af8000	r--	0x1d000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fb251af8000	0x7fb251af9000	rw-	0x1e000	252	2	924363	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3	Disabled
1	systemd	0x7fb251af9000	0x7fb251afb000	r--	0x0	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fb251afb000	0x7fb251aff000	r-x	0x2000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fb251aff000	0x7fb251b01000	r--	0x6000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fb251b01000	0x7fb251b02000	r--	0x7000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fb251b02000	0x7fb251b03000	rw-	0x8000	252	2	918723	/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0	Disabled
1	systemd	0x7fb251b03000	0x7fb251b12000	r--	0x0	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fb251b12000	0x7fb251bf8000	r-x	0xf000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fb251bf8000	0x7fb251c36000	r--	0xf5000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fb251c36000	0x7fb251c37000	---	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fb251c37000	0x7fb251c3a000	r--	0x133000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fb251c3a000	0x7fb251c40000	rw-	0x136000	252	2	924306	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4	Disabled
1	systemd	0x7fb251c40000	0x7fb251c41000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251c41000	0x7fb251c43000	r--	0x0	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fb251c43000	0x7fb251c57000	r-x	0x2000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fb251c57000	0x7fb251c70000	r--	0x16000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fb251c70000	0x7fb251c71000	---	0x2f000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fb251c71000	0x7fb251c72000	r--	0x2f000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fb251c72000	0x7fb251c73000	rw-	0x30000	252	2	924262	/usr/lib/x86_64-linux-gnu/libcrypt.so.1.1.0	Disabled
1	systemd	0x7fb251c73000	0x7fb251c7b000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251c7b000	0x7fb251c7e000	r--	0x0	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fb251c7e000	0x7fb251c82000	r-x	0x3000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fb251c82000	0x7fb251c84000	r--	0x7000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fb251c84000	0x7fb251c85000	r--	0x8000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fb251c85000	0x7fb251c86000	rw-	0x9000	252	2	918607	/usr/lib/x86_64-linux-gnu/libcap.so.2.44	Disabled
1	systemd	0x7fb251c86000	0x7fb251c88000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251c88000	0x7fb251c8f000	r--	0x0	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fb251c8f000	0x7fb251caf000	r-x	0x7000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fb251caf000	0x7fb251cb8000	r--	0x27000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fb251cb8000	0x7fb251cb9000	---	0x30000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fb251cb9000	0x7fb251cbe000	r--	0x30000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fb251cbe000	0x7fb251cbf000	rw-	0x35000	252	2	918605	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0	Disabled
1	systemd	0x7fb251cbf000	0x7fb251cc1000	r--	0x0	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fb251cc1000	0x7fb251cc5000	r-x	0x2000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fb251cc5000	0x7fb251cc6000	r--	0x6000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fb251cc6000	0x7fb251cc7000	---	0x7000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fb251cc7000	0x7fb251cc8000	r--	0x7000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fb251cc8000	0x7fb251cc9000	rw-	0x8000	252	2	924225	/usr/lib/x86_64-linux-gnu/libacl.so.1.1.2301	Disabled
1	systemd	0x7fb251cc9000	0x7fb251cf1000	r--	0x0	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fb251cf1000	0x7fb251e86000	r-x	0x28000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fb251e86000	0x7fb251ede000	r--	0x1bd000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fb251ede000	0x7fb251edf000	---	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fb251edf000	0x7fb251ee3000	r--	0x215000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fb251ee3000	0x7fb251ee5000	rw-	0x219000	252	2	918274	/usr/lib/x86_64-linux-gnu/libc.so.6	Disabled
1	systemd	0x7fb251ee5000	0x7fb251ef2000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251ef2000	0x7fb251ef5000	r--	0x0	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fb251ef5000	0x7fb251efe000	r-x	0x3000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fb251efe000	0x7fb251f05000	r--	0xc000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fb251f05000	0x7fb251f06000	r--	0x12000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fb251f06000	0x7fb251f07000	rw-	0x13000	252	2	918095	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2	Disabled
1	systemd	0x7fb251f07000	0x7fb251f0b000	r--	0x0	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fb251f0b000	0x7fb251f1c000	r-x	0x4000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fb251f1c000	0x7fb251f21000	r--	0x15000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fb251f21000	0x7fb251f22000	r--	0x19000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fb251f22000	0x7fb251f23000	rw-	0x1a000	252	2	924355	/usr/lib/x86_64-linux-gnu/libkmod.so.2.3.7	Disabled
1	systemd	0x7fb251f23000	0x7fb251f26000	r--	0x0	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fb251f26000	0x7fb251f2e000	r-x	0x3000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fb251f2e000	0x7fb251f43000	r--	0xb000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fb251f43000	0x7fb251f44000	r--	0x1f000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fb251f44000	0x7fb251f45000	rw-	0x20000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
1	systemd	0x7fb251f45000	0x7fb251f53000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251f53000	0x7fb251f56000	r--	0x0	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fb251f56000	0x7fb251f5f000	r-x	0x3000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fb251f5f000	0x7fb251f63000	r--	0xc000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fb251f63000	0x7fb251f64000	r--	0xf000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fb251f64000	0x7fb251f65000	rw-	0x10000	252	2	917564	/usr/lib/x86_64-linux-gnu/libpam.so.0.85.1	Disabled
1	systemd	0x7fb251f65000	0x7fb251f6d000	r--	0x0	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fb251f6d000	0x7fb251f99000	r-x	0x8000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fb251f99000	0x7fb251fa6000	r--	0x34000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fb251fa6000	0x7fb251fa7000	---	0x41000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fb251fa7000	0x7fb251fa8000	r--	0x41000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fb251fa8000	0x7fb251fa9000	rw-	0x42000	252	2	917554	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0	Disabled
1	systemd	0x7fb251fa9000	0x7fb251faf000	r--	0x0	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fb251faf000	0x7fb251fc9000	r-x	0x6000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fb251fc9000	0x7fb251fd0000	r--	0x20000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fb251fd0000	0x7fb251fd1000	---	0x27000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fb251fd1000	0x7fb251fd2000	r--	0x27000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fb251fd2000	0x7fb251fd3000	rw-	0x28000	252	2	924448	/usr/lib/x86_64-linux-gnu/libselinux.so.1	Disabled
1	systemd	0x7fb251fd3000	0x7fb251fd5000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb251fd5000	0x7fb251fd7000	r--	0x0	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fb251fd7000	0x7fb251fe5000	r-x	0x2000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fb251fe5000	0x7fb251ff2000	r--	0x10000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fb251ff2000	0x7fb251ff3000	---	0x1d000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fb251ff3000	0x7fb251ff4000	r--	0x1d000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fb251ff4000	0x7fb251ff5000	rw-	0x1e000	252	2	923830	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3	Disabled
1	systemd	0x7fb251ffb000	0x7fb25204c000	r--	0x0	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fb25204c000	0x7fb2521f5000	r-x	0x51000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fb2521f5000	0x7fb25229d000	r--	0x1fa000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fb25229d000	0x7fb2522b0000	r--	0x2a1000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fb2522b0000	0x7fb2522b1000	rw-	0x2b4000	252	2	918149	/usr/lib/systemd/libsystemd-shared-249.so	Disabled
1	systemd	0x7fb2522b1000	0x7fb2522b5000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fb2522b5000	0x7fb2522b7000	r--	0x0	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fb2522b7000	0x7fb2522e1000	r-x	0x2000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fb2522e1000	0x7fb2522ec000	r--	0x2c000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fb2522ed000	0x7fb2522ef000	r--	0x37000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fb2522ef000	0x7fb2522f1000	rw-	0x39000	252	2	917988	/usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2	Disabled
1	systemd	0x7fff829f9000	0x7fff82afc000	rw-	0x0	0	0	0	[stack]	Disabled
1	systemd	0x7fff82b7c000	0x7fff82b80000	r--	0x0	0	0	0	Anonymous Mapping	Disabled
1	systemd	0x7fff82b80000	0x7fff82b82000	r-x	0x0	0	0	0	[vdso]	Disabled
409	systemd-journal	0x5614b8e0e000	0x5614b8e15000	r--	0x0	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5614b8e15000	0x5614b8e2c000	r-x	0x7000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5614b8e2c000	0x5614b8e34000	r--	0x1e000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5614b8e34000	0x5614b8e36000	r--	0x25000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5614b8e36000	0x5614b8e37000	rw-	0x27000	252	2	918305	/usr/lib/systemd/systemd-journald	Disabled
409	systemd-journal	0x5614e9fe5000	0x5614ea02e000	rw-	0x0	0	0	0	[heap]	Disabled
409	systemd-journal	0x7f6ad5d0f000	0x7f6ad650f000	rw-	0x0	252	2	1067555	/var/log/journal/a575075947144dc9b211398e9873474a/user-1000.journal	Disabled
409	systemd-journal	0x7f6ad650f000	0x7f6ad6510000	---	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f6ad6510000	0x7f6ad6d10000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f6ad6d10000	0x7f6ad7510000	rw-	0x403000	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
409	systemd-journal	0x7f6ad7510000	0x7f6ad7baf000	rw-	0x961000	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
409	systemd-journal	0x7f6ad7e24000	0x7f6ad8624000	rw-	0x0	252	2	1067428	/var/log/journal/a575075947144dc9b211398e9873474a/system.journal	Disabled
409	systemd-journal	0x7f6ad8879000	0x7f6ad88bf000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f6ad88bf000	0x7f6ad88c1000	r--	0x0	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f6ad88c1000	0x7f6ad88c4000	r-x	0x2000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f6ad88c4000	0x7f6ad88c5000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f6ad88c5000	0x7f6ad88c6000	r--	0x5000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f6ad88c6000	0x7f6ad88c7000	rw-	0x6000	252	2	924258	/usr/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0	Disabled
409	systemd-journal	0x7f6ad88c7000	0x7f6ad88ca000	r--	0x0	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f6ad88ca000	0x7f6ad88d2000	r-x	0x3000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f6ad88d2000	0x7f6ad88e7000	r--	0xb000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f6ad88e7000	0x7f6ad88e8000	r--	0x1f000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f6ad88e8000	0x7f6ad88e9000	rw-	0x20000	252	2	924238	/usr/lib/x86_64-linux-gnu/libaudit.so.1.0.0	Disabled
409	systemd-journal	0x7f6ad88e9000	0x7f6ad88f5000	rw-	0x0	0	0	0	Anonymous Mapping	Disabled
409	systemd-journal	0x7f6ad88f5000	0x7f6ad88f9000	r--	0x0	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f6ad88f9000	0x7f6ad890f000	r-x	0x4000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f6ad890f000	0x7f6ad8919000	r--	0x1a000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f6ad8919000	0x7f6ad891a000	r--	0x23000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f6ad891a000	0x7f6ad891b000	rw-	0x24000	252	2	924316	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1	Disabled
409	systemd-journal	0x7f6ad891b000	0x7f6ad891d000	r--	0x0	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
409	systemd-journal	0x7f6ad891d000	0x7f6ad8988000	r-x	0x2000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
409	systemd-journal	0x7f6ad8988000	0x7f6ad89b0000	r--	0x6d000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
409	systemd-journal	0x7f6ad89b0000	0x7f6ad89b1000	r--	0x94000	252	2	920189	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4	Disabled
